,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,first_name,height_feet,height_inches,last_name,position,weight_pounds,team_id,team_abr,city,height
4332,4332,4332,4332,4332,4332,46405447,Steve,,,Patterson,,,6,CLE,Cleveland,
4333,4333,4333,4333,4333,4333,46405448,Barry,,,Nelson,,,17,MIL,Milwaukee,
4334,4334,4334,4334,4334,4334,46405449,Kenny,,,McIntosh,,,5,CHI,Chicago,
4335,4335,4335,4335,4335,4335,46405450,Chuck,,,Lowery,,,17,MIL,Milwaukee,
4336,4336,4336,4336,4336,4336,46405451,Elmore,,,Smith,,,13,LAC,LA,
4337,4337,4337,4337,4337,4337,46405452,Howard,,,Porter,,,5,CHI,Chicago,
4338,4338,4338,4338,4338,4338,46405453,Dennis,,,Layton,,,24,PHX,Phoenix,
4339,4339,4339,4339,4339,4339,46405457,Barry,,,Yates,,,23,PHI,Philadelphia,
4340,4340,4340,4340,4340,4340,46405458,Vic,,,Bartolome,,,10,GSW,Golden State,
4341,4341,4341,4341,4341,4341,46399197,Dave,,,Zeller,,,26,SAC,Sacramento,
4342,4342,4342,4342,4342,4342,46399198,Gary,,,Phillips,,,2,BOS,Boston,
4343,4343,4343,4343,4343,4343,46399199,Robert,,,Nordmann,,,26,SAC,Sacramento,
4344,4344,4344,4344,4344,4344,46399200,Stacey,,,Arceneaux,,,1,ATL,Atlanta,
4345,4345,4345,4345,4345,4345,46399201,Johnny,,,Egan,,,9,DET,Detroit,
4346,4346,4346,4346,4346,4346,46399202,Sam,,,Stith,,,20,NYK,New York,
4347,4347,4347,4347,4347,4347,46399203,Jack,,,Turner,,,30,WAS,Washington,
4348,4348,4348,4348,4348,4348,46400200,Dave,,,DeBusschere,,,9,DET,Detroit,
4349,4349,4349,4349,4349,4349,46400201,Dan,,,Swartz,,,2,BOS,Boston,
4350,4350,4350,4350,4350,4350,46449661,Jordan,,,Sibert,,,1,ATL,Atlanta,
4351,4351,4351,4351,4351,4351,167,Danilo,6.0,10.0,Gallinari,F,225.0,30,WAS,Washington,82.0
4352,4352,4352,4352,4352,4352,178,Eric,6.0,4.0,Gordon,G,215.0,24,PHX,Phoenix,76.0
4353,4353,4353,4353,4353,4353,21,D.J.,6.0,0.0,Augustin,G,183.0,11,HOU,Houston,72.0
4354,4354,4354,4354,4354,4354,666476,Moses,,,Brown,C,,25,POR,Portland,
4355,4355,4355,4355,4355,4355,27924547,Lindy,,,Waters III,F,,21,OKC,Oklahoma City,
4356,4356,4356,4356,4356,4356,17896023,Josh,,,Christopher,G,,29,UTA,Utah,
4357,4357,4357,4357,4357,4357,18677986,Trey,,,Murphy III,F,,19,NOP,New Orleans,
4358,4358,4358,4358,4358,4358,46404337,Rick,,,Roberson,,,14,LAL,Los Angeles,
4359,4359,4359,4359,4359,4359,46404338,Wilmer,,,Hosket,,,20,NYK,New York,
4360,4360,4360,4360,4360,4360,46404339,Mike,,,Lynn,,,14,LAL,Los Angeles,
4361,4361,4361,4361,4361,4361,46404341,Willie,,,McCarter,,,14,LAL,Los Angeles,
4362,4362,4362,4362,4362,4362,46404342,Johnny,,,Warren,,,20,NYK,New York,
4363,4363,4363,4363,4363,4363,46404371,Don,,,May,,,20,NYK,New York,
4364,4364,4364,4364,4364,4364,46405459,Odis,,,Allison,,,10,GSW,Golden State,
4365,4365,4365,4365,4365,4365,46409545,Ed,,,Searcy,,,2,BOS,Boston,
4366,4366,4366,4366,4366,4366,46409546,Ken,,,Boyd,,,29,UTA,Utah,
4367,4367,4367,4367,4367,4367,46409547,Larry,,,Fogle,,,20,NYK,New York,
4368,4368,4368,4368,4368,4368,46409548,Ken,,,Mayfield,,,20,NYK,New York,
4369,4369,4369,4369,4369,4369,46409549,Perry,,,Warbington,,,23,PHI,Philadelphia,
4370,4370,4370,4370,4370,4370,46409550,Greg,,,Lee,,,25,POR,Portland,
4371,4371,4371,4371,4371,4371,46409551,Stan,,,Washington,,,30,WAS,Washington,
4372,4372,4372,4372,4372,4372,46409552,Roland,,,Taylor,,,8,DEN,Denver,
4373,4373,4373,4373,4373,4373,46409553,"Ted,",,,Hound,,,8,DEN,Denver,
4374,4374,4374,4374,4374,4374,46409554,Phil,,,Sellers,,,9,DET,Detroit,
4375,4375,4375,4375,4375,4375,46400202,Enoch,,,Olsen,,,26,SAC,Sacramento,
4376,4376,4376,4376,4376,4376,46400203,John,,,Barnhill,,,1,ATL,Atlanta,
4377,4377,4377,4377,4377,4377,46400204,Charles,,,Vaughn,,,1,ATL,Atlanta,
4378,4378,4378,4378,4378,4378,46400205,John,,,Havlicek,,,2,BOS,Boston,
4379,4379,4379,4379,4379,4379,46400206,Len,,,Chappell,,,23,PHI,Philadelphia,
4380,4380,4380,4380,4380,4380,46400207,Bill,,,Bridges,,,1,ATL,Atlanta,
4381,4381,4381,4381,4381,4381,46400208,Gene,,,Tormohlen,,,1,ATL,Atlanta,
4382,4382,4382,4382,4382,4382,46400209,John,,,Rudometkin,,,20,NYK,New York,
4383,4383,4383,4383,4383,4383,46400210,Ben,,,Warley,,,23,PHI,Philadelphia,
4384,4384,4384,4384,4384,4384,46400211,Bob,,,Duffy,,,1,ATL,Atlanta,
4385,4385,4385,4385,4385,4385,46400212,Zelmo,,,Beaty,,,1,ATL,Atlanta,
4386,4386,4386,4386,4386,4386,46400213,Kevin,,,Loughery,,,9,DET,Detroit,
4387,4387,4387,4387,4387,4387,46400214,Charlie,,,Hardnett,,,30,WAS,Washington,
4388,4388,4388,4388,4388,4388,666821,KZ,,,Okpala,F,,26,SAC,Sacramento,
4389,4389,4389,4389,4389,4389,46400215,Johnny,,,Cox,,,30,WAS,Washington,
4390,4390,4390,4390,4390,4390,46399187,Donnie,,,Butcher,,,20,NYK,New York,
4391,4391,4391,4391,4391,4391,17896025,Jaden,,,Springer,G,,23,PHI,Philadelphia,
4392,4392,4392,4392,4392,4392,46399188,Tom,,,Meschery,,,10,GSW,Golden State,
4393,4393,4393,4393,4393,4393,46399189,Wayne,,,Yates,,,14,LAL,Los Angeles,
4394,4394,4394,4394,4394,4394,17896026,Franz,,,Wagner,F,,22,ORL,Orlando,
4395,4395,4395,4395,4395,4395,46399190,Ray,,,Scott,,,9,DET,Detroit,
4396,4396,4396,4396,4396,4396,46399191,Cleo,,,Hill,,,1,ATL,Atlanta,
4397,4397,4397,4397,4397,4397,46399192,Paul,,,Neumann,,,23,PHI,Philadelphia,
4398,4398,4398,4398,4398,4398,46399193,Ronald,,,Martin,,,20,NYK,New York,
4399,4399,4399,4399,4399,4399,46399194,Cleveland,,,Buckner,,,20,NYK,New York,
4400,4400,4400,4400,4400,4400,46399195,Bob,,,Wiesenhahn,,,26,SAC,Sacramento,
4401,4401,4401,4401,4401,4401,46399196,Al,,,Butler,,,20,NYK,New York,
4402,4402,4402,4402,4402,4402,46400216,Don,,,Nelson,,,30,WAS,Washington,
4403,4403,4403,4403,4403,4403,46400217,Terry,,,Dischinger,,,30,WAS,Washington,
4404,4404,4404,4404,4404,4404,46400218,Leroy,,,Ellis,,,14,LAL,Los Angeles,
4405,4405,4405,4405,4405,4405,46400219,Wayne,,,Hightower,,,10,GSW,Golden State,
4406,4406,4406,4406,4406,4406,46400220,Bill,,,McGill,,,30,WAS,Washington,
4407,4407,4407,4407,4407,4407,46400221,Gene,,,Wiley,,,14,LAL,Los Angeles,
4408,4408,4408,4408,4408,4408,46400222,Chet,,,Walker,,,23,PHI,Philadelphia,
4409,4409,4409,4409,4409,4409,46409555,Ira,,,Terrell,,,24,PHX,Phoenix,
4410,4410,4410,4410,4410,4410,46409556,William,,,Averitt,,,13,LAC,LA,
4411,4411,4411,4411,4411,4411,46409557,Chuck,,,Williams,,,13,LAC,LA,
4412,4412,4412,4412,4412,4412,46409558,Robin,,,Jones,,,25,POR,Portland,
4413,4413,4413,4413,4413,4413,46409559,Eddie,,,Owens,,,13,LAC,LA,
4414,4414,4414,4414,4414,4414,46409560,Luther,,,Burden,,,20,NYK,New York,
4415,4415,4415,4415,4415,4415,46409561,Monte,,,Towe,,,8,DEN,Denver,
4416,4416,4416,4416,4416,4416,46409563,Byron,,,Beck,,,8,DEN,Denver,
4417,4417,4417,4417,4417,4417,46409567,Lou,,,Dampier,,,27,SAS,San Antonio,
4418,4418,4418,4418,4418,4418,46400223,Tom,,,Stith,,,20,NYK,New York,
4419,4419,4419,4419,4419,4419,46400224,Jack,,,Foley,,,20,NYK,New York,
4420,4420,4420,4420,4420,4420,46400225,Hubie,,,White,,,10,GSW,Golden State,
4421,4421,4421,4421,4421,4421,46400226,Paul,,,Hogue,,,20,NYK,New York,
4422,4422,4422,4422,4422,4422,46400227,Porter,,,Meriwether,,,23,PHI,Philadelphia,
4423,4423,4423,4423,4423,4423,46400228,Mel,,,Nowell,,,30,WAS,Washington,
4424,4424,4424,4424,4424,4424,46400229,Dan,,,Tieman,,,26,SAC,Sacramento,
4425,4425,4425,4425,4425,4425,46398679,Jackie,,,Moreland,,,9,DET,Detroit,
4426,4426,4426,4426,4426,4426,46398680,Ron,,,Johnson,,,14,LAL,Los Angeles,
4427,4427,4427,4427,4427,4427,46398681,William,,,Kennedy,,,10,GSW,Golden State,
4428,4428,4428,4428,4428,4428,46401761,Jeff,,,Mullins,,,1,ATL,Atlanta,
4429,4429,4429,4429,4429,4429,219,Al,6.0,10.0,Horford,C-F,245.0,2,BOS,Boston,82.0
4430,4430,4430,4430,4430,4430,104,Mike,6.0,1.0,Conley,G,175.0,18,MIN,Minnesota,73.0
4431,4431,4431,4431,4431,4431,666609,Rui,,,Hachimura,F,,14,LAL,Los Angeles,
4432,4432,4432,4432,4432,4432,19465326,Jock,,,Landale,C,,11,HOU,Houston,
4433,4433,4433,4433,4433,4433,166,Wenyen,6.0,9.0,Gabriel,F,205.0,14,LAL,Los Angeles,81.0
4434,4434,4434,4434,4434,4434,17895968,Daishen,,,Nix,F,,18,MIN,Minnesota,
4435,4435,4435,4435,4435,4435,17553979,Jonathan,,,Kuminga,F,,10,GSW,Golden State,
4436,4436,4436,4436,4436,4436,3547294,Kenyon,,,Martin Jr.,F,,23,PHI,Philadelphia,
4437,4437,4437,4437,4437,4437,46409562,Al,,,Fleming,,,21,OKC,Oklahoma City,
4438,4438,4438,4438,4438,4438,46409564,Joe,,,Pace,,,30,WAS,Washington,
4439,4439,4439,4439,4439,4439,46409565,Phil,,,Walker,,,30,WAS,Washington,
4440,4440,4440,4440,4440,4440,3547299,Sam,,,Merrill,G,,6,CLE,Cleveland,
4441,4441,4441,4441,4441,4441,17895983,Ayo,,,Dosunmu,G,,5,CHI,Chicago,
4442,4442,4442,4442,4442,4442,4197387,Vit,,,Krejci,G,,1,ATL,Atlanta,
4443,4443,4443,4443,4443,4443,4197388,Marko,,,Simonovic,C,,5,CHI,Chicago,
4444,4444,4444,4444,4444,4444,46401242,Jerry,,,Greenspan,,,23,PHI,Philadelphia,
4445,4445,4445,4445,4445,4445,46401243,John,,,Windsor,,,10,GSW,Golden State,
4446,4446,4446,4446,4446,4446,46401244,Mel,,,Peterson,,,30,WAS,Washington,
4447,4447,4447,4447,4447,4447,46401245,Jerry,,,Harkness,,,20,NYK,New York,
4448,4448,4448,4448,4448,4448,46401246,Roger,,,Strickland,,,30,WAS,Washington,
4449,4449,4449,4449,4449,4449,46401247,Larry,,,Jones,,,23,PHI,Philadelphia,
4450,4450,4450,4450,4450,4450,46401248,Emmette,,,Bryant,,,20,NYK,New York,
4451,4451,4451,4451,4451,4451,46401249,Steve,,,Courtin,,,23,PHI,Philadelphia,
4452,4452,4452,4452,4452,4452,46401250,Lucious,,,Jackson,,,23,PHI,Philadelphia,
4453,4453,4453,4453,4453,4453,46401251,Barry,,,Kramer,,,20,NYK,New York,
4454,4454,4454,4454,4454,4454,46401252,John,,,Thompson,,,2,BOS,Boston,
4455,4455,4455,4455,4455,4455,46401253,George,,,Wilson,,,26,SAC,Sacramento,
4456,4456,4456,4456,4456,4456,46401254,Happy,,,Hairston,,,26,SAC,Sacramento,
4457,4457,4457,4457,4457,4457,46401255,Ron,,,Bonham,,,2,BOS,Boston,
4458,4458,4458,4458,4458,4458,46401256,Gary,,,Bradds,,,30,WAS,Washington,
4459,4459,4459,4459,4459,4459,46401257,Mel,,,Counts,,,2,BOS,Boston,
4460,4460,4460,4460,4460,4460,46401258,Howard,,,Komives,,,20,NYK,New York,
4461,4461,4461,4461,4461,4461,46401259,Willis,,,Reed,,,20,NYK,New York,
4462,4462,4462,4462,4462,4462,46401260,Jim,,,Barnes,,,20,NYK,New York,
4463,4463,4463,4463,4463,4463,46401261,Wali,,,Jones,,,30,WAS,Washington,
4464,4464,4464,4464,4464,4464,46401262,Mccoy,,,McLemore,,,10,GSW,Golden State,
4465,4465,4465,4465,4465,4465,3547301,Jae'Sean,,,Tate,F,,11,HOU,Houston,
4466,4466,4466,4466,4466,4466,46401263,Bud,,,Koper,,,10,GSW,Golden State,
4467,4467,4467,4467,4467,4467,3547302,Anthony,,,Gill,F,,30,WAS,Washington,
4468,4468,4468,4468,4468,4468,17895994,Xavier,,,Sneed,F,,4,CHA,Charlotte,
4469,4469,4469,4469,4469,4469,46401264,Charles,,,Nash,,,10,GSW,Golden State,
4470,4470,4470,4470,4470,4470,46401265,Walt,,,Hazzard,,,14,LAL,Los Angeles,
4471,4471,4471,4471,4471,4471,46401266,Joe,,,Caldwell,,,9,DET,Detroit,
4472,4472,4472,4472,4472,4472,46398659,Wayne,,,Stevens,,,26,SAC,Sacramento,
4473,4473,4473,4473,4473,4473,46398660,Bobby,,,Smith,,,14,LAL,Los Angeles,
4474,4474,4474,4474,4474,4474,46398661,Maury,,,King,,,2,BOS,Boston,
4475,4475,4475,4475,4475,4475,46398662,Jerry,,,West,,,14,LAL,Los Angeles,
4476,4476,4476,4476,4476,4476,38017607,Kevon,,,Harris,G,,22,ORL,Orlando,
4477,4477,4477,4477,4477,4477,17896027,Ziaire,,,Williams,G-F,,15,MEM,Memphis,
4478,4478,4478,4478,4478,4478,38017656,Scotty,,,Pippen Jr.,G,,14,LAL,Los Angeles,
4479,4479,4479,4479,4479,4479,17896033,Miles,,,McBride,G,,20,NYK,New York,
4480,4480,4480,4480,4480,4480,46398663,George,,,Lee,,,9,DET,Detroit,
4481,4481,4481,4481,4481,4481,46398664,Harvey,,,Halbrook,,,23,PHI,Philadelphia,
4482,4482,4482,4482,4482,4482,46398665,Bob,,,Boozer,,,26,SAC,Sacramento,
4483,4483,4483,4483,4483,4483,46398666,Darrall,,,Imhoff,,,20,NYK,New York,
4484,4484,4484,4484,4484,4484,46398667,Bob,,,McNeill,,,20,NYK,New York,
4485,4485,4485,4485,4485,4485,38017630,Johnny,,,Juzang,G,,29,UTA,Utah,
4486,4486,4486,4486,4486,4486,17896041,Keon,,,Johnson,G,,3,BKN,Brooklyn,
4487,4487,4487,4487,4487,4487,17896045,Corey,,,Kispert,F,,30,WAS,Washington,
4488,4488,4488,4488,4488,4488,46398668,Thomas,,,Sanders,,,2,BOS,Boston,
4489,4489,4489,4489,4489,4489,46398669,Dave,,,Budd,,,20,NYK,New York,
4490,4490,4490,4490,4490,4490,46398670,Oscar,,,Robertson,,,26,SAC,Sacramento,
4491,4491,4491,4491,4491,4491,46398671,Joe,,,Roberts,,,23,PHI,Philadelphia,
4492,4492,4492,4492,4492,4492,46398672,Don,,,Ohl,,,9,DET,Detroit,
4493,4493,4493,4493,4493,4493,46398673,Howie,,,Jolliff,,,14,LAL,Los Angeles,
4494,4494,4494,4494,4494,4494,46398674,Ralph,,,Davis,,,26,SAC,Sacramento,
4495,4495,4495,4495,4495,4495,46398675,Fred,,,LaCour,,,1,ATL,Atlanta,
4496,4496,4496,4496,4496,4496,46398676,Alvin,,,Attles,,,10,GSW,Golden State,
4497,4497,4497,4497,4497,4497,46398677,Willie,,,Jones,,,9,DET,Detroit,
4498,4498,4498,4498,4498,4498,46398678,Lenny,,,Wilkens,,,1,ATL,Atlanta,
4499,4499,4499,4499,4499,4499,46394513,Jim,,,Brasco,,,23,PHI,Philadelphia,
4500,4500,4500,4500,4500,4500,46410090,Tom,,,Barker,,,1,ATL,Atlanta,
4501,4501,4501,4501,4501,4501,283,Brook,7.0,0.0,Lopez,C,270.0,17,MIL,Milwaukee,84.0
4502,4502,4502,4502,4502,4502,284,Robin,7.0,0.0,Lopez,C,275.0,17,MIL,Milwaukee,84.0
4503,4503,4503,4503,4503,4503,306,JaVale,7.0,0.0,McGee,C,270.0,26,SAC,Sacramento,84.0
4504,4504,4504,4504,4504,4504,33,Nicolas,6.0,8.0,Batum,F-G,200.0,23,PHI,Philadelphia,80.0
4505,4505,4505,4505,4505,4505,46393987,John,,,Pilch,,,14,LAL,Los Angeles,
4506,4506,4506,4506,4506,4506,46393988,Don,,,Savage,,,23,PHI,Philadelphia,
4507,4507,4507,4507,4507,4507,46393989,John,,,McConathy,,,1,ATL,Atlanta,
4508,4508,4508,4508,4508,4508,46393990,Jerry,,,Fowler,,,1,ATL,Atlanta,
4509,4509,4509,4509,4509,4509,46393991,Elmer,,,Behnke,,,1,ATL,Atlanta,
4510,4510,4510,4510,4510,4510,46393992,Zeke,,,Sinicola,,,9,DET,Detroit,
4511,4511,4511,4511,4511,4511,46393993,Paul,,,McConnell,,,1,ATL,Atlanta,
4512,4512,4512,4512,4512,4512,46393994,Al,,,Masino,,,1,ATL,Atlanta,
4513,4513,4513,4513,4513,4513,46393995,Gene,,,Rhodes,,,49,INO,,
4514,4514,4514,4514,4514,4514,46393996,Robert,,,Zawoluk,,,49,INO,,
4515,4515,4515,4515,4515,4515,46393997,Jim,,,Holstein,,,14,LAL,Los Angeles,
4516,4516,4516,4516,4516,4516,46393998,Don,,,Meineke,,,9,DET,Detroit,
4517,4517,4517,4517,4517,4517,46393999,Don,,,Henriksen,,,45,BAL,,
4518,4518,4518,4518,4518,4518,46394000,Dick,,,Bunt,,,45,BAL,,
4519,4519,4519,4519,4519,4519,46394001,Eddie,,,Miller,,,45,BAL,,
4520,4520,4520,4520,4520,4520,46394002,Jim,,,Baechtold,,,45,BAL,,
4521,4521,4521,4521,4521,4521,46394003,Francis,,,Mahoney,,,2,BOS,Boston,
4522,4522,4522,4522,4522,4522,46394004,Bob,,,Priddy,,,45,BAL,,
4523,4523,4523,4523,4523,4523,46394005,Dick,,,Surhoff,,,20,NYK,New York,
4524,4524,4524,4524,4524,4524,46394006,Bob,,,Lochmueller,,,23,PHI,Philadelphia,
4525,4525,4525,4525,4525,4525,46394007,Sherwin,,,Raiken,,,20,NYK,New York,
4526,4526,4526,4526,4526,4526,46394008,Danny,,,Finn,,,10,GSW,Golden State,
4527,4527,4527,4527,4527,4527,66,Dillon,6.0,6.0,Brooks,G-F,220.0,11,HOU,Houston,78.0
4528,4528,4528,4528,4528,4528,74,Thomas,6.0,11.0,Bryant,C,248.0,16,MIA,Miami,83.0
4529,4529,4529,4529,4529,4529,330,Monte,6.0,3.0,Morris,G,175.0,9,DET,Detroit,75.0
4530,4530,4530,4530,4530,4530,666489,Vlatko,,,Cancar,F,,8,DEN,Denver,
4531,4531,4531,4531,4531,4531,2202,Kobi,,,Simmons,,,4,CHA,Charlotte,
4532,4532,4532,4532,4532,4532,432,Edmond,6.0,6.0,Sumner,G,176.0,4,CHA,Charlotte,78.0
4533,4533,4533,4533,4533,4533,46409568,Butch,,,Feher,,,24,PHX,Phoenix,
4534,4534,4534,4534,4534,4534,46409569,Willie,,,Wise,,,8,DEN,Denver,
4535,4535,4535,4535,4535,4535,46409572,Andy,,,Walker,,,29,UTA,Utah,
4536,4536,4536,4536,4536,4536,666767,Jordan,,,McLaughlin,G,,18,MIN,Minnesota,
4537,4537,4537,4537,4537,4537,46394009,Jim,,,Mooney,,,10,GSW,Golden State,
4538,4538,4538,4538,4538,4538,46394010,Mark,,,Workman,,,10,GSW,Golden State,
4539,4539,4539,4539,4539,4539,46394011,Jack,,,McMahon,,,26,SAC,Sacramento,
4540,4540,4540,4540,4540,4540,46394012,Ralph,,,Polson,,,10,GSW,Golden State,
4541,4541,4541,4541,4541,4541,46394013,Bill,,,Mlkvy,,,10,GSW,Golden State,
4542,4542,4542,4542,4542,4542,46394014,Gene,,,Conley,,,2,BOS,Boston,
4543,4543,4543,4543,4543,4543,46394015,Dick,,,Groat,,,9,DET,Detroit,
4544,4544,4544,4544,4544,4544,46394016,George,,,McLeod,,,45,BAL,,
4545,4545,4545,4545,4545,4545,46394017,Jack,,,McCloskey,,,10,GSW,Golden State,
4546,4546,4546,4546,4546,4546,46394018,Mike,,,O'Neill,,,1,ATL,Atlanta,
4547,4547,4547,4547,4547,4547,1603383,Gabe,,,Vincent,G,,14,LAL,Los Angeles,
4548,4548,4548,4548,4548,4548,46409573,Mo,,,Howard,,,29,UTA,Utah,
4549,4549,4549,4549,4549,4549,46409574,Bo,,,Lamar,,,14,LAL,Los Angeles,
4550,4550,4550,4550,4550,4550,46409576,Henry,,,Ward,,,27,SAS,San Antonio,
4551,4551,4551,4551,4551,4551,46409577,Johnny,,,Neumann,,,14,LAL,Los Angeles,
4552,4552,4552,4552,4552,4552,46409580,Phil,,,Hicks,,,5,CHI,Chicago,
4553,4553,4553,4553,4553,4553,46409584,Marv,,,Roberts,,,14,LAL,Los Angeles,
4554,4554,4554,4554,4554,4554,46409588,George,,,Karl,,,27,SAS,San Antonio,
4555,4555,4555,4555,4555,4555,46409593,Mike,,,Barr,,,26,SAC,Sacramento,
4556,4556,4556,4556,4556,4556,46409595,Marshall,,,Rogers,,,10,GSW,Golden State,
4557,4557,4557,4557,4557,4557,147,Drew,6.0,10.0,Eubanks,F,245.0,24,PHX,Phoenix,82.0
4558,4558,4558,4558,4558,4558,3092,Haywood,6.0,7.0,Highsmith,,220.0,16,MIA,Miami,79.0
4559,4559,4559,4559,4559,4559,666511,Amir,,,Coffey,G,,13,LAC,LA,
4560,4560,4560,4560,4560,4560,666675,DaQuan,,,Jeffries,F,,20,NYK,New York,
4561,4561,4561,4561,4561,4561,666925,Juan,,,Toscano-Anderson,F,,29,UTA,Utah,
4562,4562,4562,4562,4562,4562,666743,Terance,,,Mann,G,,13,LAC,LA,
4563,4563,4563,4563,4563,4563,38017507,Andrew,,,Nembhard,G-F,,12,IND,Indiana,
4564,4564,4564,4564,4564,4564,3547163,Mamadi,,,Diakite,F,,6,CLE,Cleveland,
4565,4565,4565,4565,4565,4565,3547289,Skylar,,,Mays,G,,25,POR,Portland,
4566,4566,4566,4566,4566,4566,48248491,Chance,,,Comanche,C,,25,POR,Portland,
4567,4567,4567,4567,4567,4567,17896058,Trendon,,,Watford,F,,3,BKN,Brooklyn,
4568,4568,4568,4568,4568,4568,24102469,Malcolm,,,Hill,F,,5,CHI,Chicago,
4569,4569,4569,4569,4569,4569,211,George,6.0,3.0,Hill,G,188.0,12,IND,Indiana,75.0
4570,4570,4570,4570,4570,4570,250,DeAndre,6.0,11.0,Jordan,C,265.0,8,DEN,Denver,83.0
4571,4571,4571,4571,4571,4571,136,Goran,6.0,3.0,Dragic,G,190.0,17,MIL,Milwaukee,75.0
4572,4572,4572,4572,4572,4572,189,Blake,6.0,10.0,Griffin,F,250.0,2,BOS,Boston,82.0
4573,4573,4573,4573,4573,4573,192,James,6.0,5.0,Harden,G,220.0,13,LAC,LA,77.0
4574,4574,4574,4574,4574,4574,404,Ricky,6.0,4.0,Rubio,G,190.0,6,CLE,Cleveland,76.0
4575,4575,4575,4575,4575,4575,231,Jaren,6.0,11.0,Jackson Jr.,F-C,242.0,15,MEM,Memphis,83.0
4576,4576,4576,4576,4576,4576,259,Kevin,6.0,9.0,Knox,F,215.0,9,DET,Detroit,81.0
4577,4577,4577,4577,4577,4577,666748,Cody,,,Martin,F,,4,CHA,Charlotte,
4578,4578,4578,4578,4578,4578,399,Mitchell,7.0,1.0,Robinson,C,240.0,20,NYK,New York,85.0
4579,4579,4579,4579,4579,4579,413,Collin,6.0,2.0,Sexton,G,190.0,29,UTA,Utah,74.0
4580,4580,4580,4580,4580,4580,414,Landry,6.0,5.0,Shamet,G,188.0,30,WAS,Washington,77.0
4581,4581,4581,4581,4581,4581,419,Anfernee,6.0,4.0,Simons,G,185.0,25,POR,Portland,76.0
4582,4582,4582,4582,4582,4582,3089,Gary,6.0,6.0,Trent Jr.,,205.0,28,TOR,Toronto,78.0
4583,4583,4583,4583,4583,4583,457,Jarred,6.0,9.0,Vanderbilt,F,214.0,14,LAL,Los Angeles,81.0
4584,4584,4584,4584,4584,4584,462,Moritz,6.0,11.0,Wagner,C,245.0,22,ORL,Orlando,83.0
4585,4585,4585,4585,4585,4585,464,Lonnie,6.0,5.0,Walker IV,G,205.0,3,BKN,Brooklyn,77.0
4586,4586,4586,4586,4586,4586,666950,P.J.,,,Washington,F,,4,CHA,Charlotte,
4587,4587,4587,4587,4587,4587,480,Kenrich,6.0,7.0,Williams,G-F,210.0,21,OKC,Oklahoma City,79.0
4588,4588,4588,4588,4588,4588,490,Trae,6.0,2.0,Young,G,180.0,1,ATL,Atlanta,74.0
4589,4589,4589,4589,4589,4589,22,Deandre,7.0,1.0,Ayton,C,250.0,25,POR,Portland,85.0
4590,4590,4590,4590,4590,4590,132,Luka,6.0,7.0,Doncic,F-G,218.0,7,DAL,Dallas,79.0
4591,4591,4591,4591,4591,4591,370,Theo,6.0,6.0,Pinson,G-F,218.0,7,DAL,Dallas,78.0
4592,4592,4592,4592,4592,4592,666442,Goga,,,Bitadze,C,,22,ORL,Orlando,
4593,4593,4593,4593,4593,4593,666960,Lindell,,,Wigginton,G,,17,MIL,Milwaukee,
4594,4594,4594,4594,4594,4594,46409570,Wil,,,Jones,,,13,LAC,LA,
4595,4595,4595,4595,4595,4595,46409571,Jim,,,Bostic,,,9,DET,Detroit,
4596,4596,4596,4596,4596,4596,46409575,Claude,,,Terry,,,1,ATL,Atlanta,
4597,4597,4597,4597,4597,4597,46409578,Tate,,,Armstrong,,,5,CHI,Chicago,
4598,4598,4598,4598,4598,4598,46409579,Wesley,,,Cox,,,10,GSW,Golden State,
4599,4599,4599,4599,4599,4599,46409581,Tony,,,Robertson,,,1,ATL,Atlanta,
4600,4600,4600,4600,4600,4600,46409582,Norm,,,Cook,,,8,DEN,Denver,
4601,4601,4601,4601,4601,4601,46409583,Steve,,,Sheppard,,,5,CHI,Chicago,
4602,4602,4602,4602,4602,4602,46409585,Steve,,,Green,,,12,IND,Indiana,
4603,4603,4603,4603,4603,4603,46409587,Jim,,,Eakins,,,17,MIL,Milwaukee,
4604,4604,4604,4604,4604,4604,46409589,Mike,,,Flynn,,,12,IND,Indiana,
4605,4605,4605,4605,4605,4605,46409590,Bayard,,,Forrest,,,24,PHX,Phoenix,
4606,4606,4606,4606,4606,4606,46409591,Wilson,,,Washington,,,3,BKN,Brooklyn,
4607,4607,4607,4607,4607,4607,46409592,Greg,,,Griffin,,,24,PHX,Phoenix,
4608,4608,4608,4608,4608,4608,46409594,Eric,,,Marsh,,,10,GSW,Golden State,
4609,4609,4609,4609,4609,4609,666451,Bol,,,Bol,C,,24,PHX,Phoenix,
4610,4610,4610,4610,4610,4610,666969,Zion,,,Williamson,F,,19,NOP,New Orleans,
4611,4611,4611,4611,4611,4611,666423,RJ,,,Barrett,F-G,,20,NYK,New York,
4612,4612,4612,4612,4612,4612,3547245,Tyrese,,,Haliburton,G,,12,IND,Indiana,
4613,4613,4613,4613,4613,4613,3547253,Theo,,,Maledon,G,,4,CHA,Charlotte,
4614,4614,4614,4614,4614,4614,3547275,Malachi,,,Flynn,G,,28,TOR,Toronto,
4615,4615,4615,4615,4615,4615,3547276,Payton,,,Pritchard,G,,2,BOS,Boston,
4616,4616,4616,4616,4616,4616,3547279,Lamar,,,Stevens,F,,2,BOS,Boston,
